lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
256		0.0400843
255.5		0.0395592
255		0.0366874
254.5		0.0342929
254		0.0348069
253.5		0.0304752
253		0.030129
252.5		0.0296004
252		0.0273058
251.5		0.0261712
251		0.0246957
250.5		0.0219398
250		0.0226731
249.5		0.0204648
249		0.0196979
248.5		0.0199028
248		0.0180532
247.5		0.0171383
247		0.0174839
246.5		0.0164757
246		0.015227
245.5		0.015289
245		0.0139825
244.5		0.0134111
244		0.0125381
243.5		0.0114809
243		0.0114091
242.5		0.011355
242		0.0101836
241.5		0.00987574
241		0.00989778
240.5		0.010449
240		0.00936818
239.5		0.00830205
239		0.00794319
238.5		0.0077712
238		0.00759744
237.5		0.00682612
237		0.00546448
236.5		0.00558059
236		0.00708523
235.5		0.00547307
235		0.00556793
234.5		0.00421598
234		0.0059995
233.5		0.00473862
233		0.00283469
232.5		0.00343249
232		0.00388856
231.5		0.00396865
231		0.00330739
230.5		0.00439432
230		0.00379771
229.5		0.00312663
229		0.00282974
228.5		0.00293992
228		0.00163234
227.5		0.00330454
227		0.00309525
226.5		0.00140779
226		0.00302227
225.5		0.00252336
225		0.00203036
224.5		0.00252502
224		0.00104063
223.5		0.0031283
223		0.00276083
222.5		0.00267261
222		0.00200891
221.5		0.000659109
221		0.00214217
220.5		0.00135739
220		0.00130873
219.5		-0.000383615
219		0.00164282
218.5		0.00150927
218		0.00203108
217.5		0.00186389
217		0.00182285
216.5		0.000463275
216		0.0023105
215.5		0.000745928
215		0.00378727
214.5		0.0029274
214		0.00379012
213.5		0.00392588
213		0.00289062
212.5		0.00387643
212		0.00834536
211.5		-0.000862272
211		-0.00366781
210.5		-0.00367377
210		0.00149628
209.5		0.000153516
209		0.00357836
208.5		0.00038348
208		0.00119082
207.5		0.00134257
207		0.0103268
206.5		0.0126431
206		0.00744021
205.5		-0.0022018
205		-0.00409674
204.5		0.00280055
204		0.0115451
203.5		0.0129584
203		-0.0200506
202.5		0.0293061
202		0.0116311
201.5		-0.00368591
201		0.000703887
200.5		0.0119538
200		0.0349275
