lambda		value

Calibration:
lambda:	800
Abs:	-0.0003

Data:
#
201.5		0.0713088
201		-0.0267588
200.5		-0.0649132
200		-0.181449
900		0.108954
899.5		0.104975
899		0.115763
898.5		0.100808
898		0.103166
897.5		0.105764
897		0.10981
896.5		0.109781
896		0.104048
895.5		0.0959065
895		0.103327
894.5		0.0925588
894		0.0998279
893.5		0.110475
893		0.112039
892.5		0.0994454
892		0.103841
891.5		0.104503
891		0.111073
890.5		0.0996489
890		0.103117
889.5		0.106552
889		0.106756
888.5		0.110164
888		0.103214
887.5		0.103975
887		0.104009
886.5		0.106622
886		0.112155
885.5		0.10447
885		0.101646
884.5		0.104283
884		0.105527
883.5		0.107895
883		0.110128
882.5		0.10508
882		0.107738
881.5		0.100936
881		0.102906
880.5		0.105904
880		0.109381
879.5		0.107999
879		0.107581
878.5		0.10726
878		0.105289
877.5		0.106319
877		0.111937
876.5		0.108612
876		0.107357
875.5		0.108373
875		0.109448
874.5		0.106947
874		0.107945
873.5		0.10633
873		0.108869
872.5		0.10688
872		0.103676
871.5		0.105744
871		0.106957
870.5		0.10447
870		0.104036
869.5		0.106442
869		0.106311
868.5		0.106107
868		0.107161
867.5		0.105305
867		0.105957
866.5		0.106293
866		0.105841
865.5		0.106483
865		0.105515
864.5		0.103252
864		0.107651
863.5		0.104418
863		0.10501
862.5		0.106833
862		0.104102
861.5		0.106322
861		0.107259
860.5		0.107109
860		0.105411
859.5		0.105387
859		0.104055
858.5		0.10488
858		0.104102
857.5		0.106527
857		0.106394
856.5		0.104753
856		0.104402
855.5		0.105154
855		0.104422
854.5		0.104897
854		0.104562
853.5		0.104391
853		0.104702
852.5		0.103989
852		0.104343
851.5		0.105704
851		0.104462
850.5		0.104736
850		0.105196
849.5		0.104107
849		0.104878
848.5		0.103473
848		0.104943
847.5		0.104538
847		0.104143
846.5		0.104168
846		0.104678
845.5		0.104897
845		0.104683
844.5		0.10362
844		0.104112
843.5		0.10329
843		0.104538
842.5		0.104005
842		0.103764
841.5		0.104427
841		0.104009
840.5		0.104262
840		0.104523
839.5		0.10385
839		0.104365
838.5		0.104133
838		0.104061
837.5		0.103932
837		0.104334
836.5		0.104433
836		0.103856
835.5		0.104097
835		0.104454
834.5		0.104521
834		0.104283
833.5		0.104039
833		0.104479
832.5		0.104334
832		0.104437
831.5		0.104136
831		0.104161
830.5		0.104797
830		0.104401
829.5		0.104097
829		0.10409
828.5		0.10406
828		0.104332
827.5		0.104043
827		0.103783
826.5		0.103638
826		0.103733
825.5		0.10406
825		0.103774
824.5		0.103874
824		0.104176
823.5		0.104144
823		0.104193
822.5		0.104036
822		0.103471
821.5		0.10372
821		0.103898
820.5		0.10293
820		0.103438
819.5		0.103569
819		0.103652
818.5		0.103039
818		0.103355
817.5		0.104131
817		0.102928
816.5		0.102805
816		0.102658
815.5		0.102296
815		0.103438
814.5		0.103069
814		0.102951
813.5		0.102613
813		0.10309
812.5		0.102247
812		0.102449
811.5		0.102554
811		0.102329
810.5		0.101603
810		0.102029
809.5		0.101959
809		0.101913
808.5		0.102371
808		0.101631
807.5		0.102053
807		0.101769
806.5		0.101773
806		0.101693
805.5		0.101448
805		0.101333
804.5		0.101389
804		0.100908
803.5		0.101252
803		0.101047
802.5		0.10089
802		0.100567
801.5		0.10049
801		0.100974
800.5		0.0999691
800		0.10059
799.5		0.10059
799		0.100169
798.5		0.09995
798		0.09995
797.5		0.100832
797		0.10013
796.5		0.0997505
796		0.0994917
795.5		0.099591
795		0.0998501
794.5		0.0992908
794		0.0994115
793.5		0.0988547
793		0.0992901
792.5		0.099271
792		0.0993084
791.5		0.0986961
791		0.0979476
790.5		0.0984144
790		0.098182
789.5		0.0984916
